date,type,operator,fatalities,location,country,cat,year,FatalFlag
09-APR-1976,Antonov An-2,Aviatia Utilitara,2,near Cobadin,Romania,A1,1976,1
11-APR-1976,Antonov An-2TP,"Aeroflot, East Siberia",0,near Kazachinsk,Russia,A1,1976,0
14-APR-1976,Avro 748-105 Srs. 1,YPF,34,"near Cutral-CÃ³ , NE",Argentina,A1,1976,1
17-APR-1976,Antonov An-2SX,"Aeroflot, Uzbekistan",1,near Kursk,Russia,A1,1976,1
22-APR-1976,Boeing 720-022,US Global of Florida,0,near Barranquilla-Sol...,Colombia,A1,1976,0
22-APR-1976,Antonov An-2R,"Aeroflot, Moscow SPiMVL",0,near Tula,Russia,A1,1976,0
23-APR-1976,Douglas C-47A (DC-3),Ethiopian Airlines,0,Massawa Airport ...,Eritrea,U1,1976,0
24-APR-1976,Boeing 727-59,Avianca,0,BogotÃ¡-Eldorado...,Colombia,H2,1976,0
27-APR-1976,A.W. AW-660 Argosy C.1,RAF,2,Boscombe Down RA...,U.K.,A1,1976,1
27-APR-1976,Boeing 727-95,American Airlines,37,Saint Thomas-Har...,U.S. Virgin Isl.,A1,1976,1
27-APR-1976,DHC-3 Otter,Horizon Air Service,0,"Upolu Point, HI",USA,A1,1976,0
28-APR-1976,DHC-4A Caribou,Uganda Police,0,Entebbe Airport ...,Uganda,A1,1976,0
30-APR-1976,DC-10-10,THY,0,Paris-Orly Airpo...,France,H2,1976,0
02-MAY-1976,Convair CV-640,Air AlgÃ©rie,0,Djanet-Inedbiren...,Algeria,U1,1976,0
02-MAY-1976,Douglas DC-6BF,TACA,0,Rubelsanto Airpo...,Guatemala,A1,1976,0
03-MAY-1976,DHC-6 Twin Otter 300,de Havilland Canada,11,near Monze,Zambia,A1,1976,1
05-MAY-1976,BN-2A-21 Islander,Philippine Aerotransport,4,Camuigan,Philippines,A2,1976,1
05-MAY-1976,Dornier Do 28D-1 Skyservant,Danzer ZaÃ¯re,1,near Kisangani,D.R. Congo,A1,1976,1
09-MAY-1976,Boeing 747-131F,Iran AF,17,near Madrid,Spain,A1,1976,1
13-MAY-1976,DHC-6 Twin Otter 200,ERA Helicopters,0,Fairbanks Intern...,USA,O1,1976,0
14-MAY-1976,DHC-3 Otter,La Ronge Aviation Services,0,"Lynn Lake, MB",Canada,A1,1976,0
15-MAY-1976,Antonov An-24RV,"Aeroflot, Ukraine",52,near Chernigov,Ukraine,A1,1976,1
16-MAY-1976,Antonov An-2SX,"Aeroflot, Kazakstan",1,near Semipalatinsk,Kazakhstan,A1,1976,1
19-MAY-1976,Antonov An-2R,"Aeroflot, Armenia",0,near Alaverdi,Armenia,A1,1976,0
19-MAY-1976,Lockheed L-1049H Super Constellation,F & B Livestock,0,Belize City,Belize,A1,1976,0
20-MAY-1976,Curtiss C-46,Air Haiti,0,Nassau Internati...,Bahamas,A2,1976,0
20-MAY-1976,Douglas C-47 (DC-3),Survair,0,Asbestos Hill Ai...,Canada,A1,1976,0
22-MAY-1976,Douglas DC-3C,Kenting Aviation,0,Amund Ringnes Is...,Canada,A1,1976,0
23-MAY-1976,Antonov An-2,Unknown,2,Charmanli,Bulgaria,A1,1976,1
23-MAY-1976,BAC One-Eleven 527FK,Philippine Air Lines,13,Zamboanga Airpor...,Philippines,H1,1976,1
23-MAY-1976,Antonov An-26,"Aeroflot, Yakutsk",0,near Khandyga-Teply K...,Russia,A1,1976,0
31-MAY-1976,Douglas C-47B (DC-3),Ethiopian Airlines,0,Massawa Airport ...,Eritrea,A1,1976,0
01-JUN-1976,CASA C-212 Aviocar 100,Spanish AF,0,unknown,Unknown country,A1,1976,0
01-JUN-1976,Tupolev Tu-154A,"Aeroflot, International",45,MacÃ­as Nguema B...,Eq. Guinea,A1,1976,1
02-JUN-1976,Yakovlev Yak-40,"Aeroflot, Lithuania",0,near Osokorka,Ukraine,A2,1976,0
04-JUN-1976,Lockheed L-188A Electra,Air Manila Int.,46,near Guam-Agana NAS (...,Guam,A1,1976,1
05-JUN-1976,Lisunov Li-2,MAP Zhukovski,4,Kama River,Russia,A1,1976,1
06-JUN-1976,GAF Nomad N.22B,Sabah Air,11,near Kota Kinabalu Ai...,Malaysia,A1,1976,1
07-JUN-1976,DC-10-30,Swissair,0,Kinshasa-N'Djili...,D.R. Congo,A2,1976,0
09-JUN-1976,Antonov An-2,"Aeroflot, Magadan",0,near Anadyr,Russia,A1,1976,0
11-JUN-1976,Douglas C-47A (DC-3),RICO,3,between Pauana a...,Brazil,A1,1976,1
12-JUN-1976,Antonov An-2R,"Aeroflot, East Siberia",5,near Nizhneangarsk Ai...,Russia,A1,1976,1
20-JUN-1976,Antonov An-2R,"Aeroflot, Privolzhsk",2,"Engels district,...",Russia,A1,1976,1
23-JUN-1976,DC-9-31,Allegheny Airlines,0,Philadelphia Int...,USA,A1,1976,0
26-JUN-1976,Antonov An-2,"Aeroflot, Privolzhsk",1,Kazan,Russia,A1,1976,1
27-JUN-1976,Boeing 720-047B,MEA,1,Beirut Internati...,Lebanon,C1,1976,1
27-JUN-1976,Airbus A300B4-203,Air France,0,Entebbe Airport ...,Uganda,H2,1976,0
27-JUN-1976,Antonov An-2R,"Aeroflot, Ukraine",1,"Amangeldy, Komso...",Kazakhstan,A1,1976,1
29-JUN-1976,Learjet 24D,Construcciones Protexa,4,near Mexico City,Mexico,A1,1976,1
30-JUN-1976,Antonov An-2R,"Aeroflot, Central Region",3,within Valikhanovskiy d...,Kazakhstan,A1,1976,1
02-JUL-1976,Lockheed L-188A Electra,Eastern Air Lines,0,Boston-Logan Int...,USA,C1,1976,0
03-JUL-1976,Douglas C-47 (DC-3),Burmese AF,17,near Daiku,Myanmar,A1,1976,1
06-JUL-1976,Boeing 727,Libyan Arab Airlines,0,Palma de Mallorca,Spain,H2,1976,0
11-JUL-1976,Antonov An-2,"Aeroflot, Ukraine",0,Sivash Lagoon,Russia,A1,1976,0
14-JUL-1976,Lisunov Li-2,MAP Kazan APO,0,Tashkent-Yuzhny ...,Uzbekistan,A1,1976,0
15-JUL-1976,Antonov An-2P,"Aeroflot, West Siberia",0,near Barnaul,Russia,A1,1976,0
17-JUL-1976,Tupolev Tu-104A,"Aeroflot, East Siberia",0,near Chita Airport (HTA),Russia,A1,1976,0
22-JUL-1976,Volpar Turboliner II,Winship Air Services,5,"near Dutch Harbor, AK",USA,A1,1976,1
23-JUL-1976,DHC-3 Otter,Ontario Ministry of Natural Res.,0,"Nym Lake, ON",Canada,A1,1976,0
24-JUL-1976,Fokker F-27 Friendship 100,Indian Airlines,0,Bhubaneswar Airp...,India,A1,1976,0
26-JUL-1976,Antonov An-2R,"Aeroflot, North Kavkaz",0,near Astrakhan,Russia,A1,1976,0
28-JUL-1976,BN-2A Islander,TAP Regional,0,CovilhÃ£ Airport...,Portugal,A1,1976,0
28-JUL-1976,Ilyushin Il-18V,CSA,76,near Bratislava-Ivank...,Slovakia,A1,1976,1
28-JUL-1976,Antonov An-2R,"Aeroflot, Moscow SPiMVL",4,near Sokol'skoye,Russia,A1,1976,1
02-AUG-1976,Boeing 707-373C,KAL,5,near Tehran-Mehrabad ...,Iran,A1,1976,1
03-AUG-1976,BN-2 Defender,Oman AF,1,near Salalah,Oman,A1,1976,1
03-AUG-1976,Antonov An-2R,"Aeroflot, Central Region",0,near Popovka,Russia,A1,1976,0
06-AUG-1976,GAF Nomad N.24,GAF,2,"Avalon Airport, ...",Australia,A1,1976,1
07-AUG-1976,Dassault Falcon 20C,Hansa Jet Corp.,3,near Chilpancingo,Mexico,A1,1976,1
09-AUG-1976,Hawker Siddeley HS-748,SATENA,0,BogotÃ¡-Eldorado...,Colombia,A2,1976,0
09-AUG-1976,Douglas C-54E (DC-4),Spanish AF,12,Vejer de la Fron...,Spain,A1,1976,1
13-AUG-1976,Antonov An-24B,"Aeroflot, Kazakstan",0,Guryev Airport (...,Kazakhstan,A1,1976,0
13-AUG-1976,Antonov An-2T,"Aeroflot, Magadan",0,"near Uelen, Chukotka",Russia,A1,1976,0
15-AUG-1976,Vickers 785D Viscount,SAETA,59,Chimborazo Volcano,Ecuador,A1,1976,1
16-AUG-1976,Boeing 720-047B,Avianca,0,Mexico City-Juar...,Mexico,A1,1976,0
16-AUG-1976,Beech 99,Bar Harbor Airlines,0,near Bar Harbor Airpo...,USA,A1,1976,0
18-AUG-1976,DHC-3 Otter,RCMP,0,Ile Ã  la Crosse...,Canada,A1,1976,0
21-AUG-1976,Convair CV-880,Airtrust Singapore,0,Singapore-Seleta...,Singapore,A1,1976,0
23-AUG-1976,Boeing 737-266,EgyptAir,0,Luxor Airport (LXR),Egypt,H2,1976,0
27-AUG-1976,Antonov An-2V,"Aeroflot, Tyumen",0,near Beryozovo,Russia,A1,1976,0
28-AUG-1976,Canadair CC-106 Yukon (CL-44),Aeronaves del Peru,6,near Shanisu River,Peru,A1,1976,1
28-AUG-1976,SE-210 Caravelle III,Air France,1,Ho Chi Minh City...,Vietnam,H1,1976,1
28-AUG-1976,Lockheed C-141A-LM Starlifter,USAF,18,Peterborough,U.K.,A1,1976,1
28-AUG-1976,Lockheed C-141A-LM Starlifter,USAF,23,Kangerlussuaq-SÃ...,Greenland,A1,1976,1
02-SEP-1976,DC-9-15,AeromÃ©xico,0,LÃ©on Airport (BJX),Mexico,A1,1976,0
03-SEP-1976,Lockheed C-130H Hercules,Venezuela AF,68,near Terceira-Lajes A...,Portugal,A1,1976,1
04-SEP-1976,DHC-3 Otter,Austin Airways,10,Abitibi Canyon n...,Canada,A1,1976,1
04-SEP-1976,DC-9-33RC,KLM,0,Larnaca Airport ...,Cyprus,H2,1976,0
04-SEP-1976,BN-2A-3 Islander,Air MahÃ©,0,Praslin Island,Seychelles,A1,1976,0
07-SEP-1976,Boeing 707-328,Air France,0,Ajaccio-Campo de...,France,C1,1976,0
07-SEP-1976,Douglas C-47 (DC-3),Kelowna Flightcraft,0,"near Brockett, BC",Canada,A1,1976,0
07-SEP-1976,U-1A Otter (DHC-3),Nicaraguan AF,1,La Piragua,Nicaragua,A1,1976,1
08-SEP-1976,Canadair CL-215,Spanish AF,3,near Pontevedra,Spain,A1,1976,1
09-SEP-1976,Antonov An-24RV,"Aeroflot, Belarus",52,near Anapa [Black Sea],Russia,A1,1976,1
09-SEP-1976,Yakovlev Yak-40,"Aeroflot, North Kavkaz",18,near Anapa [Black Sea],Russia,A1,1976,1
10-SEP-1976,Hawker Siddeley HS-121 Trident 3B,British Airways,63,near Vrbovec,Croatia,A1,1976,1
10-SEP-1976,DC-9-32,Inex-Adria Aviopromet,113,near Vrbovec,Croatia,A1,1976,1
10-SEP-1976,Boeing 727-231,TWA,0,"Montreal, Gander...",France,H2,1976,0
10-SEP-1976,Boeing 737-200,Indian Airlines,0,Lahore Airport (...,Pakistan,H2,1976,0
15-SEP-1976,Lockheed SP-2E Neptune,Argentine Navy,11,Livingston Island,Antarctica,A1,1976,1
16-SEP-1976,Curtiss C-46D,Aerosucre Colombia,2,near Aruba,Aruba,A1,1976,1
17-SEP-1976,Douglas C-47A (DC-3),Madhya Pradesh Government,0,Bhopal Airport (...,India,A1,1976,0
19-SEP-1976,Boeing 727-2F2,THY,154,near Isparta,Turkey,A1,1976,1
22-SEP-1976,DHC-6 Twin Otter 100,Airwest Airlines,1,"near Mosher Creek, BC",Canada,A1,1976,1
23-SEP-1976,Douglas C-47A (DC-3),Thai AF,0,Sakon Nakhon Air...,Thailand,A1,1976,0
26-SEP-1976,Boeing KC-135A,USAF,15,"near Alpena, MI",USA,A1,1976,1
26-SEP-1976,Learjet 25C,Banco Real,7,near SÃ£o Paulo-Virac...,Brazil,A1,1976,1
26-SEP-1976,Grumman G-1159 Gulfstream II,Johnson & Johnson,11,Hot Springs-Inga...,USA,A1,1976,1
26-SEP-1976,Antonov An-2P,"Aeroflot, West Siberia",5,Novosibirsk,Russia,C1,1976,1
??-SEP-1976,Douglas C-53-DO (DC-3),Spanish AF,0,Madrid-Cuatro Vi...,Spain,U1,1976,0
02-OCT-1976,Antonov An-2T,"Aeroflot, East Siberia",0,"near Khoito-Gol, Kyre...",Russia,A1,1976,0
04-OCT-1976,Douglas DC-7CF,Emirates Air Transport,4,near Nairobi,Kenya,A1,1976,1
06-OCT-1976,Douglas DC-8-43,Cubana,73,near Bridgetown Inter...,Barbados,C1,1976,1
12-OCT-1976,SE-210 Caravelle VI-N,Indian Airlines,95,Bombay-Santacruz...,India,A1,1976,1
13-OCT-1976,Boeing 707-131F,"Jet Power, op.for LAB",91,near Santa Cruz-El Tr...,Bolivia,A1,1976,1
13-OCT-1976,Douglas DC-6B,Ethiopian Airlines,0,Asmara Internati...,Eritrea,A1,1976,0
13-OCT-1976,Beech A100 King Air,Unknown,5,near San Luis Potosi,Mexico,A1,1976,1
25-OCT-1976,Douglas C-47 (DC-3),El Venado,36,near El Yopal Airport...,Colombia,A1,1976,1
28-OCT-1976,Embraer EMB-110C Bandeirante,Nordeste Linhas AÃ©reas,2,near Petrolina Intern...,Brazil,A1,1976,1
28-OCT-1976,DHC-4A Caribou,Abu Dhabi AF,0,Radum,U.A.E.,A1,1976,0
28-OCT-1976,Ilyushin Il-18,CSA,0,Munich,Germany,H2,1976,0
30-OCT-1976,Ilyushin Il-18V,"Aeroflot, Uzbekistan",0,Tashkent Airport...,Uzbekistan,A1,1976,0
30-OCT-1976,Convair CV-440-88,OMCO Petroleum Co.,0,Cairo Internatio...,Egypt,A1,1976,0
02-NOV-1976,Antonov An-2R,ZUA,0,RychnÃ³w,Poland,A1,1976,0
04-NOV-1976,Fokker F-27 Friendship 100,Bali Int. Air Service,29,near Banjarmasin-Sjam...,Indonesia,A1,1976,1
04-NOV-1976,Tupolev Tu-134A,LOT,0,Wien-Schwechat I...,Austria,H2,1976,0
05-NOV-1976,Douglas DC-3,Inair Panama,2,between CuraÃ§ao...,Atlantic Ocean,A1,1976,1
12-NOV-1976,Cessna 500 Citation I,Taxi AÃ©reo Jaragua,0,Rio de Janeiro-S...,Brazil,A1,1976,0
12-NOV-1976,Dassault Falcon 20E,Reynolds Tobacco,0,"Naples Airport, ...",USA,A1,1976,0
12-NOV-1976,Douglas C-47 (DC-3),Indian AF,0,unknown,Unknown country,A1,1976,0
16-NOV-1976,DC-9-14,Texas International,0,Denver-Stapleton...,USA,A1,1976,0
18-NOV-1976,Howard 250,Depositor Canales,2,"Villa de Casas, ...",Mexico,A1,1976,1
19-NOV-1976,CASA C-212-A2 Aviocar 100,Portuguese AF,2,near Lisboa-Portela d...,Portugal,A1,1976,1
21-NOV-1976,Lockheed L-100-20 Hercules,Pacific Western,5,near Kisangani,D.R. Congo,A1,1976,1
22-NOV-1976,Shorts SC.7 Skyvan 3-200,Gulf Air,0,near Das Island,U.A.E.,A1,1976,0
22-NOV-1976,MBB HFB-320ECM Hansa Jet,German AF,5,SchwabmÃ¼nchen,Germany,A1,1976,1
23-NOV-1976,NAMC YS-11A-500,Olympic Airways,50,near Kozani-Philippos...,Greece,A1,1976,1
23-NOV-1976,Douglas C-47 (DC-3),Aerolineas La Paz,0,La Paz-El Alto A...,Bolivia,A1,1976,0
26-NOV-1976,Fairchild C-119 Flying Boxcar,Indian AF,0,near Tumkur,India,A1,1976,0
28-NOV-1976,Tupolev Tu-104B,"Aeroflot, Northern",73,"near Klushino, Solnec...",Russia,A1,1976,1
30-NOV-1976,Douglas C-117B (DC-3),U.S. Department of Agriculture,5,near Victoria,Mexico,A1,1976,1
04-DEC-1976,Lockheed C-130H Hercules,Moroccan AF,0,near Laayoune-Hassan ...,Morocco,C1,1976,0
07-DEC-1976,Yakovlev Yak-40,"Aeroflot, Ukraine",0,near Armavir Air Base,Russia,A1,1976,0
09-DEC-1976,Howard 500,Red River Ranch,2,Yosemite Nationa...,USA,A1,1976,1
10-DEC-1976,Douglas C-47A (DC-3),Austin Airways,0,Chisasibi Airpor...,Canada,A1,1976,0
12-DEC-1976,DHC-6 Twin Otter 300,"Allegheny Commuter, opb Atlantic City Airlines",4,Wildwood-Cape Ma...,USA,A1,1976,1
14-DEC-1976,Douglas C-47B (DC-3),Ethiopian Airlines,0,Oborso,Ethiopia,A1,1976,0
16-DEC-1976,DHC-6 Twin Otter 100,Airwest Airlines,0,"Juan de Fuca, BC",Canada,A1,1976,0
16-DEC-1976,Convair CV-880,Air Trine Inc,0,Miami Internatio...,USA,A1,1976,0
16-DEC-1976,Yakovlev Yak-40,"Aeroflot, Ukraine",5,near Kazakovskoye,Ukraine,A1,1976,1
17-DEC-1976,Antonov An-24,"Aeroflot, Ukraine",48,near Kiev-Zhulhyany A...,Ukraine,A1,1976,1
17-DEC-1976,Yakovlev Yak-40,"Aeroflot, East Siberia",7,near Ust-Kut Airport,Russia,A1,1976,1
18-DEC-1976,Ilyushin Il-14RR,"Aeroflot, Far East",8,near Yuzhno-Sakhalins...,Russia,A1,1976,1
21-DEC-1976,Lockheed C-130H Hercules,Iran AF,9,near Shiraz Airport (...,Iran,A1,1976,1
21-DEC-1976,DC-8,United Airlines,0,San Francisco In...,USA,H2,1976,0
21-DEC-1976,Antonov An-22A,Soviet AF,7,near Seshcha,Russia,A1,1976,1
25-DEC-1976,Boeing 707-366C,EgyptAir,71,near Bangkok-Don Muan...,Thailand,A1,1976,1
27-DEC-1976,Fairchild C-82A Packet,Transportes AÃ©reos Itenez,6,San RamÃ³n Airpo...,Bolivia,A1,1976,1
27-DEC-1976,Lockheed 18 Lodestar,private,0,Sinaloa de Leyva,Mexico,A1,1976,0
30-DEC-1976,Douglas C-54A (DC-4),Faucett PerÃº,24,near Trujillo Airport...,Peru,A1,1976,1
30-DEC-1976,BN-2A-3 Islander,Bali Int. Air Service,0,Mara,Indonesia,U1,1976,0
??-DEC-1976,Ilyushin Il-18V,Balkan Bulgarian,0,Tashkent Airport...,Uzbekistan,O1,1976,0
??-???-1976,Convair CV-440-86,Servicio AÃ©reo San Francisco,0,unknown,Unknown country,U1,1976,0
??-???-1976,Yakovlev Yak-40,"Aeroflot, East Siberia",0,unknown,Russia,A1,1976,0
??-???-1976,Tupolev Tu-104A,"Aeroflot, East Siberia",0,Kiev-Borispol Ai...,Ukraine,A1,1976,0
??-???-1976,Antonov An-2R,WSK Okecie,0,unknown,Unknown country,U1,1976,0
??-???-1976,Antonov An-2R,ZUA,0,unknown,Unknown country,U1,1976,0
??-???-1976,Antonov An-12B,"Aeroflot, Northern",0,unknown,Unknown country,U1,1976,0
02-JAN-1977,Ilyushin Il-18V,CSA,0,Praha-Ruzyne Air...,Czech Rep.,A2,1977,0
02-JAN-1977,Tupolev Tu-134A,CSA,0,Praha-Ruzyne Air...,Czech Rep.,A1,1977,0
03-JAN-1977,BN-2A-21 Defender,Mauritanian AF,0,unknown,Mauritania,C1,1977,0
04-JAN-1977,BAC One-Eleven 520FN,Transbrasil,0,SÃ£o Paulo-Virac...,Brazil,A1,1977,0
06-JAN-1977,Douglas C-47A (DC-3),Transportes AÃ©reos Itenez,0,La Senda,Bolivia,A1,1977,0
06-JAN-1977,Learjet 24B,Jet Avia,4,"near Palm Springs, CA",USA,A1,1977,1
06-JAN-1977,Learjet 23,Jet Avia,2,near Flint-Bishop Air...,USA,A1,1977,1
06-JAN-1977,Douglas C-47B (DC-3),Rhodesian AF,3,near Chiredzi-Buffalo...,Zimbabwe,A1,1977,1
10-JAN-1977,Grumman HU-16 Albatross,Mexican Navy,3,near Puerto CortÃ©s,Mexico,A1,1977,1
10-JAN-1977,BN-2A Trislander Mk.III-2,Bali Int. Air Service,0,Samarinda Airpor...,Indonesia,U1,1977,0
11-JAN-1977,Boeing 747,TWA,0,London-Heathrow ...,U.K.,H2,1977,0
11-JAN-1977,Fairchild C-123K Provider,Thai AF,0,Bangkok-Don Muan...,Thailand,A1,1977,0
12-JAN-1977,Beech A100 King Air,Marchwiel Plant & Engineering,0,"Sturgate, Lincol...",U.K.,A1,1977,0
13-JAN-1977,DC-8-62AF,JAL,5,Anchorage Intern...,USA,A1,1977,1
13-JAN-1977,Tupolev Tu-104A,"Aeroflot, Far East",90,near Alma-Ata Airport...,Kazakhstan,A1,1977,1
14-JAN-1977,DHC-6 Twin Otter 300,Northern Thunderbird Air,12,"near Terrace Airport,...",Canada,A1,1977,1
15-JAN-1977,Vickers 838 Viscount,"Linjeflyg, lsf Skyline Sweden",22,near Stockholm-Bromma...,Sweden,A1,1977,1
15-JAN-1977,Douglas DC-3-277C,Air Sunshine,0,Miami Internatio...,USA,A1,1977,0
17-JAN-1977,Douglas C-47A (DC-3),Turkish AF,7,SÃ¼tÃ§Ã¼ler,Turkey,A1,1977,1
18-JAN-1977,Learjet 25B,Yugoslav Government,8,near Sarajevo Airport...,Bosnia,A1,1977,1
19-JAN-1977,Convair CV-440-86,NEBA,0,La China,Bolivia,A1,1977,0
19-JAN-1977,CASA C-207C (T.7) Azor,Spanish AF,11,near Chiva,Spain,A1,1977,1
20-JAN-1977,Martin 4-0-4,CAMBA,0,El Peru,Bolivia,A1,1977,0
21-JAN-1977,Antonov An-12BK-PPS,Soviet AF,8,"Krestsy, Novgoro...",Russia,A1,1977,1
26-JAN-1977,Douglas C-54D (DC-4),Frigorifico Reyes,0,San Borja Airpor...,Bolivia,A1,1977,0
29-JAN-1977,DHC-6 Twin Otter 300,British Antarctic Survey,0,Gomez Nunatak,Antarctica,A1,1977,0
31-JAN-1977,Chase YC-122C Avitruc,TransNorthern Aviation,1,Anchorage Intern...,USA,A1,1977,1
01-FEB-1977,Curtiss C-46D,SAB,0,Espiritu Airport,Bolivia,A1,1977,0
03-FEB-1977,Convair CV-440-11,Servicio AÃ©reo San Francisco,0,near Lagura,Bolivia,A1,1977,0
04-FEB-1977,BN-2A-21 Defender,Malawi Police Force,0,unknown,Malawi,A1,1977,0
06-FEB-1977,Ford 5-AT-B Tri-Motor,Grand Canyon Airlines,0,Las Vegas-McCarr...,USA,A2,1977,0
07-FEB-1977,Douglas C-47A (DC-3),Dirgantara Air Services,0,Tanjung Santan A...,Indonesia,U1,1977,0
08-FEB-1977,Curtiss C-46D,Aerolineas Argo,0,near San Juan-Isla Gr...,Puerto Rico,A1,1977,0
09-FEB-1977,Hawker Siddeley HS-748,Bouraq Indonesia,0,Ujung Pandang-Ha...,Indonesia,A1,1977,0
09-FEB-1977,Morane Saulnier (FMA) MS.760 Paris I,Argentine AF,2,"Huinca Renanco, CD",Argentina,A1,1977,1
11-FEB-1977,Avia 14T,CSA,4,near Bratislava-Ivank...,Slovakia,A1,1977,1
13-FEB-1977,DC-9-32,THY,0,Izmir-Cigli Air ...,Turkey,H2,1977,0
14-FEB-1977,Douglas C-47A (DC-3),National Air Charter,0,Sumbawa Besar-Br...,Indonesia,A2,1977,0
14-FEB-1977,Antonov An-2,Polish AF,8,near Poznan,Poland,A1,1977,1
15-FEB-1977,Ilyushin Il-18V,"Aeroflot, Uzbekistan",77,near Mineralnye Vody ...,Russia,A1,1977,1
17-FEB-1977,Douglas C-47B (DC-3),SATENA,0,Camanaos,Colombia,A1,1977,0
21-FEB-1977,Lockheed 18 Lodestar,Private,0,"Truckee Airport,...",USA,A1,1977,0
22-FEB-1977,BN-2A-8 Islander,Maya Airways,0,Hill Bank,Belize,A1,1977,0
28-FEB-1977,Dornier Do 28D-2 Skyservant,German AF,0,Kaufbeuren,Germany,A1,1977,0
28-FEB-1977,Douglas C-47A (DC-3),Survair,4,"near Salluit Airport,...",Canada,A1,1977,1
28-FEB-1977,Douglas C-47A (DC-3),Kenn Borek Air,0,"Sugluk, QC",Canada,A1,1977,0
??-FEB-1977,Ilyushin Il-18B,CAAC,0,Shenyang Airport...,China,A1,1977,0
??-FEB-1977,Curtiss C-46A,Frigorifico Reyes,0,unknown,Unknown country,U1,1977,0
01-MAR-1977,Douglas C-47A (DC-3),Alyemda,19,near Aden Internation...,Yemen,A1,1977,1
02-MAR-1977,Douglas C-47 (DC-3),Transportes AÃ©reos de Nayarit,5,AmatlÃ¡n de Jora,Mexico,A1,1977,1
03-MAR-1977,Lockheed C-130H Hercules,Italian AF,44,near Pisa-Arturo dell...,Italy,A1,1977,1
04-MAR-1977,Boeing KC-135A,USAF,0,Rome-Griffiss AF...,USA,O1,1977,0
04-MAR-1977,DC-8-63CF,ONA,2,Niamey,Niger,A1,1977,1
04-MAR-1977,Douglas C-54E (DC-4),Interamerica Air Lease,0,"Monroe Station, FL",USA,A1,1977,0
06-MAR-1977,Antonov An-2TP,"Aeroflot, Yakutsk",0,unknown,Russia,A1,1977,0
07-MAR-1977,Canadair CL-215,Spanish AF,0,Fuenterrabia,Spain,A1,1977,0
14-MAR-1977,Boeing 727-256,Iberia,0,ZÃ¼rich-Kloten A...,Switzerland,H2,1977,0
16-MAR-1977,IAI Arava 201,TAM,0,unknown,Bolivia,A1,1977,0
17-MAR-1977,Boeing 727-281,All Nippon,0,Hakodate,Japan,H2,1977,0
17-MAR-1977,Boeing 727-281,All Nippon,1,Tokyo,Japan,H2,1977,1
17-MAR-1977,Boeing 707-436,British Airtours,0,Glasgow-Prestwic...,U.K.,A1,1977,0
17-MAR-1977,Douglas DC-3-201A,private,0,"near LaBelle, FL",USA,A1,1977,0
18-MAR-1977,Antonov An-2R,"Aeroflot, Uzbekistan",2,near Forish,Uzbekistan,A1,1977,1
19-MAR-1977,Boeing 727-2F2,THY,0,Beirut Internati...,Lebanon,H2,1977,0
22-MAR-1977,Boeing 707,Singapore Airlines,0,"Perth Airport, W...",Australia,A2,1977,0
25-MAR-1977,Douglas C-53-DO (DC-3),Island Traders,0,St. Thomas,U.S. Virgin Isl.,A1,1977,0
27-MAR-1977,Boeing 747-121,Pan Am,335,Tenerife-Los Rod...,Spain,A1,1977,1
27-MAR-1977,Boeing 747-206B,KLM,248,Tenerife-Los Rod...,Spain,A1,1977,1
28-MAR-1977,Douglas C-47A (DC-3),"Pinehurst Airlines, op.for Emery Worldwide",0,Chicago-O'Hare I...,USA,A1,1977,0
29-MAR-1977,DHC-6 Twin Otter 300,Merpati Nusantara,13,Bainaha Valley,Indonesia,A1,1977,1
30-MAR-1977,Yakovlev Yak-40,"Aeroflot, Ukraine",8,near Zhdanov Airport ...,Ukraine,A1,1977,1
31-MAR-1977,Douglas DC-3-217B,Swiftair,8,near Sanga-Sanga,Philippines,C2,1977,1
31-MAR-1977,Lockheed L-188C Electra,Nordair,0,"CFB Summerside, ...",Canada,A1,1977,0
31-MAR-1977,Canadair CP-107 Argus Mk.2,Canadian Armed Forces,3,"CFB Summerside, ...",Canada,A1,1977,1
01-APR-1977,T-39D Sabreliner,US Navy,5,"near San Diego, CA",USA,A1,1977,1
02-APR-1977,Tupolev Tu-134A,Aviogenex,8,Libreville Airpo...,Gabon,A1,1977,1
03-APR-1977,Dassault Falcon 10,Mountain Bell Telephone,4,"near Denver, CO",USA,A1,1977,1
04-APR-1977,DC-9-31,Southern Airways,72,"New Hope, GA",USA,A1,1977,1
05-APR-1977,Ilyushin Il-14FKM,"Aeroflot, West Siberia",6,"near Penek, Chulymsky...",Russia,A1,1977,1
05-APR-1977,Douglas C-47A (DC-3),National Remote Sensing Agency,10,"Edavlli, Prakasa...",India,A1,1977,1
06-APR-1977,Shin Meiwa PS-1,Japanese Navy,1,near Iwakuni MCAS,Japan,A1,1977,1
09-APR-1977,Convair CV-240-0,American Velodur Metal,0,"Hyannis, MA",USA,A1,1977,0
09-APR-1977,Nord 262A-27,Altair Airlines,3,near Reading Municipa...,USA,A1,1977,1
10-APR-1977,Douglas DC-3A-438,El Venado,35,Saliente del Rio...,Colombia,A1,1977,1
11-APR-1977,Douglas C-47B (DC-3),Superior Airways,0,Wunnummin Lake A...,Canada,A1,1977,0
11-APR-1977,Canadair CL-215,Spanish AF,0,near Valencia,Spain,A1,1977,0
